bookID,title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,Year,publisher,Publisher trim,Publisher clean,Left function
27692,Anesthesiology Review,Ronald J. Faust/Roy F. Cucchiara/Denise J. Wedel/C. Thomas Wass/Stephen H. Rose/Thomas N. Spackman,3.67,595,12,0,21/09/2001,2001,Wesleyan University Press,,,
22557,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,4.07,812,5110,281,20/09/2001,2001,Dutton Children's Books,,,
35459,Baltasar and Blimunda,JosÃ© Saramago/Giovanni Pontiero,3.92,346,105,14,20/09/2001,2001,Minotaur Books,,,
14473,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,272,59,2,20/09/2001,2001,Churchill Livingstone,,,
32498,Jeeves and The Feudal Spirit (Jeeves  #11),P.G. Wodehouse,4.32,240,25,1,20/09/2001,2001,St. Martin's Press,,,
2896,The Illustrated Story Of O,Doris Kloster/Pauline RÃ©age,3.96,160,24,1,20/09/2001,2001,Everyman's Library,,,
13508,Dale Loves Sophie to Death,Robb Forman Dew,3.23,256,244,23,19/09/2001,2001,Everyman,,,
37656,Moby Dick  or The Whale,Herman Melville/Harrison Hayford/Hershel Parker,3.5,573,106,19,19/09/2001,2001,Vintage Classics,,,
31669,My First Word Touch and Feel,Anne Millard,3.79,12,24,6,19/09/2001,2001,Grove Press,,,
21151,Christopher and His Kind,Christopher Isherwood,4.11,352,2261,88,18/09/2001,2001,DK Children,,,
24136,La casa de los espÃ­ritus,Isabel Allende,4.23,454,608,38,18/09/2001,2001,Northwestern University Press,,,
27293,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,400,111,11,18/09/2001,2001,Back Bay Books,,,
39028,The Feminine Mystique,Betty Friedan/Anna Quindlen,3.86,592,10108,650,17/09/2001,2001,Collins Reference,,,
40997,Sarah (Women of Genesis  #1),Orson Scott Card,3.88,341,9828,1004,17/09/2001,2001,HarperCollins Espanol,,,
42694,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,4.71,96,3613,85,17/09/2001,2001,Univ Of Minnesota Press,,,
15669,A Mortal Bane (Magdalene La Batarde  #1),Roberta Gellis,3.9,352,809,63,17/09/2001,2001,Da Capo Press,,,
12722,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,4.22,296,166,7,17/09/2001,2001,Verso,,,
8716,Hannibal Crosses the Alps: The Invasion of Italy & the Second Punic War,John Prevas,3.83,256,91,11,17/09/2001,2001,Tor Books,,,
26738,Treasure Island,Robert Louis Stevenson,3.83,311,318753,6734,15/09/2001,2001,Andrews McMeel Publishing,,,
35159,How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,140,3408,264,15/09/2001,2001,Forge,,,
16965,Northern Lights (His Dark Materials  #1),Philip Pullman,3.98,399,836,62,14/09/2001,2001,W. W. Norton  Company,,,
4964,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson,Dani Cavallaro,3.77,258,62,4,13/09/2001,2001,Writer's Digest Books,,,
22026,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,3.91,528,59709,2819,11/09/2001,2001,Kingfisher,,,
21116,Skellig (Skellig  #1),David Almond,3.8,208,17160,1782,11/09/2001,2001,Scholastic Press,,,
38955,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.14,240,15116,663,11/09/2001,2001,Bloomsbury Academic,,,
20518,Paris to the Moon,Adam Gopnik,3.76,368,12356,941,11/09/2001,2001,Knopf Books for Young Readers,,,
25725,Demon in My View,Amelia Atwater-Rhodes,4.04,192,10944,390,11/09/2001,2001,Laurel Leaf,,,
18081,The Bridegroom,Ha Jin,3.77,240,1800,168,11/09/2001,2001,Modern Library,,,
38313,Crime Stories and Other Writings,Dashiell Hammett/Steven Marcus,4.39,934,490,30,10/09/2001,2001,Laurel Leaf,,,
24572,The Cod's Tale,Mark Kurlansky/S.D. Schindler,3.91,48,127,25,10/09/2001,2001,Vintage,,,
16347,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,3.54,32,60,12,10/09/2001,2001,Random House Trade Paperbacks,,,
30041,Pastoralia,George Saunders,4.11,188,13431,931,08/09/2001,2001,G.P. Putnam's Sons Books for Young Readers,,,
23811,The Twenty-Seventh City,Jonathan Franzen,3.12,528,3621,330,08/09/2001,2001,Library of America,,,
18639,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,3.92,717,339,25,08/09/2001,2001,Penguin Young Readers,Penguin Young Readers,Penguin Young Readers,Penguin
43814,The Switch,Sandra Brown,3.92,576,9295,478,06/09/2001,2001,Tor Books,,,
34658,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.17,336,2979,163,06/09/2001,2001,Bloomsbury Publishing,,,
4370,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,4.35,130,68,1,06/09/2001,2001,Picador USA,,,
5179,Danny  Champion Du Monde,Roald Dahl,4.09,281,7,0,05/09/2001,2001,Andrews McMeel Publishing,,,
39004,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,4.21,174,3472,30,04/09/2001,2001,Random House,,,
42408,Le Petit Prince,Antoine de Saint-ExupÃ©ry,4.31,87,3045,215,04/09/2001,2001,Piatkus Books,,,
33442,Devil May Care,Elizabeth Peters,3.87,352,2233,109,04/09/2001,2001,Hachette,,,
14046,Well of Darkness (Sovereign Stone  #1),Margaret Weis/Tracy Hickman,3.67,562,2049,49,04/09/2001,2001,Plaza y Janes,,,
23721,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov/Jon Krakauer/David  Roberts/Alison Anderson/Ð’Ð°Ð»ÐµÑ€Ð¸Ð°Ð½ ÐÐ»ÑŒÐ±Ð°Ð½Ð¾Ð²,4.01,288,1910,136,04/09/2001,2001,Plaza y JanÃ©s,,,
22875,Pandora's Curse (Philip Mercer #4),Jack Du Brul,4.17,472,1583,32,04/09/2001,2001,Plaza y JanÃ©s,,,
5752,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,4.14,400,1193,103,04/09/2001,2001,Mariner Books,,,
16131,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,4,424,737,119,04/09/2001,2001,Three Rivers Press,,,
12053,Ojos de fuego,Stephen King/Eduardo Goligorsky,3.88,528,353,29,04/09/2001,2001,Berkley Books,,,
11552,Carrie (Biblioteca de Stephen King. 102  8),Stephen King/Gregorio Vlastelica,3.96,288,67,3,04/09/2001,2001,Island Books,,,
32517,Hallowe'en Party (Hercule Poirot  #39),Agatha Christie,3.66,336,20656,1246,03/09/2001,2001,Modern Library,,,
11478,White Oleander,Janet Fitch,3.96,446,301784,6170,01/09/2001,2001,Avon,,,
42525,The Tombs of Atuan (Earthsea Cycle  #2),Ursula K. Le Guin/Margot Paronis,4.09,180,73161,1922,01/09/2001,2001,HarperTorch,,,
1338,It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,294,35050,1833,01/09/2001,2001,Harper,,,
30250,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.94,335,26085,1497,01/09/2001,2001,Lonely Planet,,,
6176,Danse Macabre,Stephen King,3.64,400,21063,460,01/09/2001,2001,Dalkey Archive Press,,,
324,Tractatus Logico-Philosophicus,Ludwig Wittgenstein/David Pears/Brian McGuinness/Bertrand Russell,4.07,142,13578,404,01/09/2001,2001,Welcome Books,,,
34530,Soldados de Salamina,Javier Cercas,3.81,209,4382,235,01/09/2001,2001,Benziger,,,
5794,Rose (Shooting Stars  #3),V.C. Andrews,3.72,185,2352,29,01/09/2001,2001,Abradale Books/Harry N. Abrams,,,
16798,Bliss,Lynsay Sands,3.97,394,1742,108,01/09/2001,2001,Scholastic Inc,,,
39989,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear/Art Spiegelman/Dr. Seuss,4.16,272,1282,102,01/09/2001,2001,Goldmann,,,
32773,Tehanu (Earthsea Cycle  #4),Ursula K. Le Guin,3.94,281,1269,93,01/09/2001,2001,Brilliance Audio,,,
4325,Pirates of Venus (Venus  #1),Edgar Rice Burroughs/Thomas Floyd/F. Paul Wilson/Phillip R. Burger,3.7,179,1235,66,01/09/2001,2001,Storey Publishing  LLC,,,
12412,On Writing: A Memoir,Stephen King,4.33,384,1118,142,01/09/2001,2001,Scholastic Paperbacks,,,
44149,Moby-Dick,Herman Melville/Nathaniel Philbrick,3.5,625,1022,165,01/09/2001,2001,Hub City Press,,,
29623,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,40,995,57,01/09/2001,2001,University of Chicago Press,,,
30480,James Dean: The Mutant King: A Biography,David Dalton,4.07,384,491,29,01/09/2001,2001,Bethany House Publishers,,,
19532,The Wildlife of Star Wars,Terryl Whitlatch/Bob Carrau,4.42,173,417,27,01/09/2001,2001,Chronicle Books,,,
34852,Chosen But Free,Norman L. Geisler,3.31,285,361,43,01/09/2001,2001,Chicago Review Press,,,
7053,Billy Budd  Sailor,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,3.12,230,228,26,01/09/2001,2001,Aladdin Paperbacks,,,
12932,Eureka Mill,Ron Rash,4.2,64,155,15,01/09/2001,2001,New English Library,,,
5214,Alice In Wonderland,Lewis Carroll/John Tenniel,4.02,160,143,18,01/09/2001,2001,The New Press,,,
37698,Maple Syrup Cookbook: Over 100 Recipes For Breakfast  Lunch & Dinner,Ken Haedrich,3.81,144,38,8,01/09/2001,2001,Penguin Books,Penguin Books,Penguin Books,Penguin
2817,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81,5,33,1,01/09/2001,2001,Gallery / Saga Press,,,
11963,SchÃ¶ne LÃ¼gen,Rachel Ryan/Sandra Brown,3.6,255,13,1,01/09/2001,2001,Routledge Classics,,,
32370,No More Dead Dogs,Gordon Korman,3.71,180,12,2,01/09/2001,2001,Leisure Books,,,
15783,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,528,10,2,01/09/2001,2001,Little  Brown and Company,,,
17795,Der Prophet,Kahlil Gibran,4.23,95,9,0,01/09/2001,2001,Aladdin Paperbacks,,,
43419,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,352,8,0,01/09/2001,2001,HarperCollins Publishers,,,
1167,The Review of Contemporary Fiction: Fall 2001: Gilbert Sorrentino/William Gaddis/Mary Caponegro/Margery Latimer,John      O'Brien/David Andrews/John Beer/Robert L. McLaughlin/Joy Castro,3.4,240,5,2,01/09/2001,2001,Tusquets,,,
30585,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0,295,0,0,01/09/2001,2001,Pocket Books,,,
27690,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,671,3920,132,31/08/2001,2001,Berkley Publishing Group,,,
132,Seduction and Betrayal: Women and Literature,Elizabeth Hardwick/Joan Didion,4.01,224,269,26,31/08/2001,2001,Bison Books,,,
1206,The Poetry of Sylvia Plath,Claire Brennan,4.25,202,27,0,29/08/2001,2001,Berkley,,,
25118,House Harkonnen (Prelude to Dune #2),Brian Herbert/Kevin J. Anderson,3.67,733,13161,206,28/08/2001,2001,NYRB Classics,,,
13151,Strangers on a Train,Patricia Highsmith,3.78,256,13041,1208,28/08/2001,2001,Penguin Books Australia Ltd.,Penguin Books Australia Ltd.,Penguin Books Australia Ltd.,Penguin
11669,Tides of War,Steven Pressfield,3.9,448,3422,157,28/08/2001,2001,Columbia University Press,,,
18533,Getting Things Done When You Are Not in Charge,Geoffrey M. Bellman,3.46,176,75,12,27/08/2001,2001,Bantam,,,
15472,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,639,165862,9143,25/08/2001,2001,W. W. Norton & Company,,,
22821,Time and Again: Time Was / Times Change,Nora Roberts,3.77,505,7574,194,24/08/2001,2001,Spectra Books,,,
40209,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,3.68,304,137,11,24/08/2001,2001,Berrett-Koehler Publishers,,,
3769,There's a Spiritual Solution to Every Problem,Wayne W. Dyer,4.27,288,5738,129,21/08/2001,2001,Picador USA,,,
38549,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,4.35,288,456,27,21/08/2001,2001,Harlequin Historical,,,
15781,The Dissociative Identity Disorder Sourcebook,Deborah Bray Haddock,4.16,336,276,19,21/08/2001,2001,Silhouette,,,
12612,The Wars,Timothy Findley,3.88,218,6467,245,20/08/2001,2001,McGraw-Hill Education,,,
7341,Famous Last Words,Timothy Findley,3.99,416,1400,57,20/08/2001,2001,Anchor,,,
36522,Proust's Way: A Field Guide to In Search of Lost Time,Roger Shattuck,3.92,320,241,28,17/08/2001,2001,Harper,,,
15276,Millie's Fling,Jill Mansell,3.75,512,8052,463,16/08/2001,2001,Faber  Faber,,,
11033,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3,528,3,0,16/08/2001,2001,Faber and Faber,,,
5934,Betrayal of Trust: The Collapse of Global Public Health,Laurie Garrett/Steven M. Wolinsky,4.12,768,1126,50,15/08/2001,2001,W. W. Norton  Company,,,
9931,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,160,13,1,15/08/2001,2001,Prentice Hall PTR,,,
16992,Adventures of Huckleberry Finn,Mark Twain/George Saunders,3.82,244,687,37,14/08/2001,2001,Headline Review,,,
37299,Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist,Leonardo da Vinci/Martin Kemp,4.17,336,120,4,11/08/2001,2001,Harvest House Publishers,,,
7572,çŠ¬å¤œå‰ 22,Rumiko Takahashi,4.25,192,13,1,09/08/2001,2001,Hachette Books,,,
44328,ãƒ’ã‚«ãƒ«ã®ç¢ 13ã€ãƒ—ãƒ­ç¬¬ä¸€æˆ¦,Yumi Hotta/Yumi Hotta,4.26,195,11,2,08/08/2001,2001,The Modern Library,,,
33025,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,743,222140,11121,07/08/2001,2001,Yale University Press,,,
